Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Latin America & Caribbean,LCN,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,6.655346515,6.757065965,6.850452717,6.933082126,7.001164755,7.054012,7.134525934,7.196265845,7.243988155,7.28254984,7.315223421,7.377120501,7.42507522,7.462596215,7.493340908,7.519631051,7.586186514,7.645793392,7.696172142,7.732991764,7.755744475,7.790133756,7.808509831,7.820253508,7.83550928,7.859790844,7.920799822,7.981097939,8.043572567,8.110883926,8.184323861,8.288930738,8.395056372,8.498396826,8.592881663,8.676913014,8.779352519,8.869277927,8.953187878,9.039378686,9.133047505,9.253303197,9.377281716,9.504801274,9.633772683,9.764343683,9.899876996,10.03409455,10.17267183,10.3227326,10.48944341,10.67754942,10.87713852,11.09568383,11.34144143,11.62022596,11.91971765,12.24526526,12.59296497,
Least developed countries: UN classification,LDC,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,5.304777897,5.35811174,5.388547101,5.399565024,5.395391899,5.379266916,5.452450616,5.505099559,5.537728793,5.550895626,5.546651571,5.631294295,5.695344728,5.740582813,5.768704793,5.78155908,5.847089695,5.88858328,5.910045673,5.915079469,5.906146213,5.943147363,5.956230484,5.948346839,5.922542398,5.881592677,5.926676051,5.95405601,5.965593451,5.962949999,5.948102828,5.985852278,6.007924752,6.017481666,6.018193692,6.013329243,6.050501202,6.073528816,6.083947894,6.081810392,6.067604299,6.088730072,6.09353791,6.087294686,6.075229581,6.060309899,6.097790956,6.125623295,6.143679666,6.151145018,6.148639768,6.173908358,6.18687431,6.190016908,6.185440354,6.175661316,6.192530802,6.201675619,6.208089282,
Low income,LIC,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,5.460415867,5.503638209,5.522590702,5.522234064,5.508438841,5.484822385,5.554179854,5.606460228,5.640360336,5.653774628,5.647093908,5.714016745,5.755000757,5.774016526,5.775916635,5.76417887,5.827787539,5.875546092,5.908914548,5.927287421,5.930507611,5.966427054,5.977381239,5.968611393,5.945977229,5.913046965,5.963425761,5.998664043,6.019386185,6.025818956,6.019038165,6.05654965,6.078731871,6.089098751,6.092161106,6.091651925,6.110582174,6.114910877,6.106527939,6.085575402,6.052087303,6.062920563,6.058498511,6.043554588,6.022821315,5.99926296,6.025655108,6.042262605,6.049954193,6.048693928,6.03948776,6.064070439,6.075340431,6.074464537,6.062002789,6.040104311,6.036622712,6.021633245,6.003627136,
Liechtenstein,LIE,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,8.459814484,8.159405744,7.841566687,7.522422094,7.219595806,6.942447978,6.857835285,6.783084844,6.715250394,6.647249987,6.575442399,6.632537897,6.676602107,6.714220724,6.75313652,6.797890152,6.902025586,7.006110391,7.108396601,7.20629075,7.299740221,7.450081709,7.590326619,7.727212807,7.868945582,8.020121963,8.172067627,8.324935486,8.477156065,8.624730685,8.765651364,8.913706009,9.048630677,9.171453741,9.282259818,9.382947012,9.399374843,9.387116556,9.355306693,9.31589315,9.27926807,9.433841723,9.590883357,9.753739014,9.927239721,10.11867289,10.27378787,10.42053689,10.58147966,10.78683865,11.06057691,11.61984127,12.25335844,12.93259931,13.61204667,14.26573494,14.88261377,15.46310801,16.03131265,
Lower middle income,LMC,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,6.156651781,6.257100372,6.346784738,6.418340538,6.462546468,6.47685715,6.558677215,6.607886596,6.633272376,6.645259779,6.649999907,6.723023682,6.777475723,6.814090998,6.83343504,6.837152215,6.904529017,6.951444325,6.977661617,6.981643044,6.964787624,6.989113468,6.98717292,6.96798637,6.94094409,6.912207451,6.941525867,6.959081892,6.968501825,6.973451287,6.973246316,7.04286514,7.102907674,7.150291292,7.180966222,7.196451307,7.265923685,7.314538567,7.349742825,7.379886696,7.410155173,7.481224726,7.541903551,7.588713587,7.615462346,7.621619673,7.673520823,7.707147565,7.727780269,7.741355787,7.75256823,7.811184745,7.864191024,7.921131386,7.99334949,8.089100633,8.246589664,8.417256396,8.598366281,
Low & middle income,LMY,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,6.635177727,6.720098225,6.776030325,6.803269443,6.802728051,6.7757944,6.881958394,6.961939378,7.020665977,7.065786663,7.10333776,7.204342607,7.288660923,7.359116981,7.418482887,7.468464874,7.5714001,7.659953792,7.729360369,7.772257555,7.787518348,7.825754202,7.834202661,7.823698329,7.806792344,7.791160399,7.826654647,7.852965951,7.877654271,7.909447192,7.951539245,8.047181322,8.145335371,8.240117057,8.32190334,8.387855397,8.486793223,8.562188502,8.621788306,8.674333701,8.72494799,8.812223751,8.890284161,8.955587789,8.999078493,9.019780285,9.07527874,9.112656251,9.144451517,9.184419615,9.240144706,9.350301407,9.465192512,9.598476229,9.768105119,9.984366319,10.27910799,10.61045711,10.96046319,
Lesotho,LSO,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,9.17193377,9.215293989,9.234663049,9.223173804,9.175998296,9.094450483,9.056615716,8.982623608,8.886700981,8.790046632,8.702900258,8.722550356,8.737721905,8.743672676,8.734491227,8.707610548,8.689497011,8.647127646,8.586393746,8.51305859,8.430018017,8.44748393,8.449384476,8.435680892,8.407765995,8.364255118,8.398283191,8.422516962,8.436426138,8.435324873,8.414947239,8.302555187,8.181251689,8.060173638,7.941538142,7.819028386,7.746708298,7.652409315,7.542553065,7.421679243,7.292750012,7.392104287,7.468097033,7.520418079,7.552504769,7.569498697,7.604707452,7.637129797,7.67026197,7.707455467,7.751452646,7.785674188,7.810744822,7.819435522,7.805748458,7.769860051,7.813141939,7.840640503,7.856470994,
Late-demographic dividend,LTE,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,7.304908139,7.400838394,7.442873576,7.438631199,7.404680187,7.344789414,7.488938614,7.611705457,7.713787318,7.800640081,7.878857366,8.004069608,8.11458996,8.215033459,8.311103948,8.405309941,8.551311484,8.690351809,8.810671106,8.896962436,8.94551213,8.993905706,9.006183581,8.998563441,8.989863646,8.989683187,9.031731643,9.069920697,9.116902278,9.187404476,9.288163162,9.436102597,9.60610895,9.773656329,9.932006923,10.06812461,10.22294425,10.35552687,10.47236008,10.57976093,10.68015958,10.82064895,10.94956404,11.06117636,11.14384968,11.19670634,11.27015494,11.32318498,11.38015669,11.46822763,11.60252713,11.82102795,12.06673141,12.36147436,12.73577698,13.20676676,13.81448393,14.5120597,15.2617951,
Lithuania,LTU,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,12.20571462,12.55892639,12.91111687,13.27248728,13.65250256,14.05687091,14.45746175,14.85339558,15.25829752,15.69017537,16.15543229,16.59944707,17.03253011,17.42047897,17.71762349,17.90480793,17.96683949,17.94743677,17.84641879,17.65579643,17.37997318,17.04858826,16.62052117,16.17357215,15.80936949,15.58532264,15.57129876,15.66492707,15.84532808,16.07881384,16.34489271,16.81208557,17.29508177,17.77526595,18.22711253,18.63409987,19.21053708,19.7355637,20.21181798,20.64957206,21.05705794,21.61974147,22.17967674,22.73374135,23.26899303,23.77389435,24.2193315,24.59752704,24.91152796,25.17698132,25.41269302,25.91103196,26.40695814,26.91337444,27.4429557,28.00605113,28.57139106,29.25648278,30.12423597,
Luxembourg,LUX,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,15.91952408,16.24028671,16.53917785,16.83090975,17.12140348,17.40684022,17.84830397,18.25571017,18.6306262,18.96622174,19.25964089,19.54133037,19.74263312,19.87509073,19.94985306,19.96652973,20.19334229,20.3662809,20.45075332,20.39533863,20.17800418,20.09623949,19.86893798,19.57069202,19.29980984,19.1157031,19.05391234,19.04830123,19.10113656,19.20390981,19.34725059,19.59380479,19.86835654,20.14515446,20.382938,20.56065977,20.77227879,20.90061583,20.96992114,21.00257524,21.01120981,21.19246331,21.33844777,21.44702842,21.51301703,21.53730073,21.3121046,21.05858703,20.81083444,20.60681637,20.46871033,20.33085166,20.22970661,20.16051988,20.11624052,20.09868811,20.14145945,20.2019159,20.27949989,
Latvia,LVA,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,15.69260737,15.79459212,15.87077635,15.95400334,16.08842387,16.29768049,16.62928378,16.99996409,17.38748369,17.76207592,18.10936239,18.48442066,18.78027317,19.01242666,19.20618403,19.37642239,19.60817827,19.81497651,19.93800916,19.88826332,19.62838733,19.34938924,18.88179363,18.33288751,17.8500476,17.51845718,17.4170294,17.4157281,17.49722108,17.63532437,17.81261933,18.44634058,19.12676644,19.8094424,20.42667673,20.93594123,21.37745731,21.67918988,21.89242707,22.09186401,22.31924968,22.84770481,23.37940952,23.88046547,24.30281492,24.62351589,25.17575658,25.66156047,26.08959364,26.47692112,26.83901602,27.45572268,28.05187056,28.64253607,29.24006108,29.85088709,30.2341134,30.70627004,31.33741457,
"Macao SAR, China",MAC,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,9.330347144,9.368969402,9.390982467,9.398208244,9.356347963,9.232059609,9.106013754,8.89856447,8.645380631,8.39132491,8.15867731,8.174722346,8.24633086,8.368364141,8.529686004,8.719163139,9.09991947,9.497730991,9.922410027,10.42042374,11.02314102,10.9578172,10.91487066,10.8685403,10.77393303,10.63067941,10.41727458,10.17357694,9.936961077,9.744816376,9.602126103,9.812619982,10.04739879,10.28209691,10.48723514,10.64453163,10.68808994,10.70307492,10.69503657,10.66009525,10.58860189,10.31942617,10.04305758,9.780393597,9.54660579,9.351981988,9.116362385,8.873397306,8.650578506,8.502882737,8.474631221,8.737837716,9.116097293,9.604296728,10.19932187,10.90315427,11.76294403,12.73767911,13.82014734,
St. Martin (French part),MAF,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,5.699882594,5.892353358,6.069029133,6.229655168,6.372421204,6.493932432,6.66419643,6.808762581,6.922450113,6.999427719,7.03750766,7.067852639,7.061410034,7.019317657,6.940673971,6.828511107,6.704566994,6.560983088,6.413570513,6.279094483,6.16799137,6.119948772,6.083812249,6.068929785,6.08633622,6.142024486,6.268980975,6.416241898,6.583378252,6.770516493,6.976582353,7.212902048,7.455177582,7.691340766,7.905026954,8.0888478,8.242931696,8.359813129,8.450306162,8.52921209,8.606133221,8.696550059,8.78962675,8.884696564,8.978340348,9.071502843,9.146549676,9.222439628,9.294763419,9.354922122,9.402244894,9.408067029,9.402797629,9.419765613,9.503302201,9.678234752,9.933405779,10.26437593,10.66103381,
Monaco,MCO,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,9.962909849,9.899645492,9.839652661,9.791465969,9.763747259,9.75929276,9.900342561,10.05065104,10.18363047,10.26681736,10.29030916,10.3490609,10.34976963,10.35241977,10.41958703,10.56985338,10.86843578,11.21015479,11.52670807,11.73672671,11.81850882,11.84667274,11.75770436,11.62055409,11.53321679,11.55200664,11.76909046,12.05421861,12.37605724,12.6966209,12.99770123,13.32132567,13.60821596,13.83434405,13.96702062,13.99210077,14.16274418,14.21622087,14.18959744,14.12502815,14.03589048,14.09274292,14.12587371,14.11652548,14.03501057,13.87030844,13.9455579,13.96625745,13.94832435,13.90195063,13.83450478,13.78025726,13.64882973,13.49171423,13.42589404,13.55055179,14.11409596,14.8880914,15.78300479,
Madagascar,MDG,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,6.035456757,6.152229227,6.24131782,6.308343831,6.358924197,6.396556449,6.519776562,6.609045358,6.676563541,6.739164578,6.80440573,6.960447625,7.10237796,7.208672597,7.250923897,7.219095845,7.204916188,7.128087022,7.004315761,6.849266242,6.673411826,6.589024166,6.480302638,6.36042072,6.243699809,6.138162084,6.095842564,6.051955761,6.003885536,5.94805983,5.884153223,5.885502306,5.871877416,5.848807286,5.822536503,5.796616551,5.806599736,5.804148577,5.78882333,5.759368034,5.716505726,5.716153844,5.70032549,5.669377901,5.62228758,5.560523978,5.524990979,5.476470313,5.418303134,5.35253972,5.282558119,5.235268954,5.179637194,5.129649871,5.101882804,5.10432698,5.155644599,5.223377568,5.300756895,
Maldives,MDV,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,4.364802414,4.396688064,4.42513565,4.427591188,4.415246844,4.371507889,4.438386804,4.484102136,4.51740055,4.538301002,4.553406224,4.576576577,4.579378536,4.580980003,4.560810811,4.538639964,4.632759047,4.707294306,4.769911276,4.824033689,4.869109312,4.937343653,4.988682765,5.03030303,5.076716246,5.124154664,5.243053106,5.351344458,5.454753483,5.543144761,5.613165014,5.719972992,5.80589033,5.888010879,5.973969526,6.067764368,6.212307159,6.353067612,6.485900975,6.621774794,6.7486828,6.793724014,6.834309691,6.868447275,6.893437997,6.904815361,6.847937424,6.780658275,6.700451653,6.604521853,6.493253408,6.192866832,5.904685088,5.643818191,5.426512683,5.262956937,5.118056427,4.98293062,4.86330393,
Middle East & North Africa,MEA,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,6.920714513,7.000171148,7.061432076,7.102990886,7.122578458,7.11924971,7.170554601,7.192155599,7.190031025,7.175758379,7.155426793,7.194098709,7.216905574,7.223831131,7.208209299,7.170854737,7.160668788,7.128838402,7.080624288,7.022375028,6.958091222,6.93558018,6.900392498,6.860465142,6.826041734,6.80712698,6.842889446,6.884021683,6.928796762,6.973091381,6.99772484,7.071671801,7.17604319,7.225313474,7.270322898,7.277470805,7.313671919,7.340128034,7.358234242,7.367417484,7.367291488,7.348803137,7.322123607,7.288250874,7.245995793,7.196960721,7.158804017,7.115767767,7.08014801,7.066237561,7.079357783,7.111814748,7.161766121,7.233401908,7.332689989,7.463483074,7.614517976,7.788288018,7.980989433,
Mexico,MEX,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,6.680483246,6.801602171,6.919344111,7.031838037,7.136213456,7.230566794,7.334469947,7.424176731,7.495901107,7.544374109,7.56859503,7.599730126,7.605626251,7.597142619,7.587817312,7.584501848,7.615553284,7.649632151,7.676156207,7.680043949,7.656089029,7.611831766,7.547773743,7.480660407,7.429652834,7.403771294,7.422125965,7.454679023,7.498902766,7.551439005,7.610984808,7.685312491,7.767554872,7.856084862,7.949109287,8.045635756,8.136773288,8.227620109,8.317498138,8.405292695,8.492485358,8.576945959,8.661192082,8.75364221,8.863252456,8.99451411,9.086742196,9.19003456,9.302202733,9.420483412,9.546642825,9.654172314,9.765559092,9.89298476,10.0503101,10.24495178,10.44231764,10.66460163,10.90870302,
Marshall Islands,MHL,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,6.720492806,6.809218169,6.86848861,6.898079652,6.898741807,6.871524441,6.980282923,7.061956181,7.122018655,7.1690507,7.209626847,7.312680743,7.400011096,7.474250747,7.537890273,7.59245602,7.698170198,7.789611607,7.861487504,7.905971362,7.921938533,7.959746761,7.96747153,7.956460206,7.939807503,7.925449715,7.959832719,7.98569649,8.011108728,8.045394313,8.091822634,8.192939191,8.298012835,8.400500072,8.489797126,8.562577289,8.668501686,8.75064981,8.817091457,8.877051554,8.935997384,9.031333528,9.118048254,9.192006345,9.243245039,9.27054478,9.331524508,9.374168718,9.411887551,9.459493221,9.525171659,9.647184484,9.775962762,9.926513821,10.11879269,10.36428312,10.69555383,11.07005686,11.46763731,
North Macedonia,MKD,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,8.194440537,8.079474779,7.95522405,7.824795561,7.690578066,7.556068124,7.573706512,7.587172465,7.606684204,7.646488259,7.714805409,7.901969596,8.101214921,8.31907867,8.565635906,8.840662973,9.11643035,9.419172789,9.698092298,9.878402476,9.924788281,9.84973339,9.657420477,9.431038817,9.27621323,9.249169152,9.420771497,9.691376503,10.03755394,10.42027785,10.81679929,11.26615049,11.72303562,12.18831321,12.66075991,13.13616517,13.48850886,13.81463564,14.11754471,14.40151557,14.66900572,14.99158617,15.29266539,15.56686233,15.80317798,15.99666398,16.12942153,16.22053204,16.28953982,16.36053574,16.44992821,16.62434297,16.80683938,17.02763617,17.32624475,17.72388199,18.27512581,18.90431311,19.58117747,
Mali,MLI,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,3.991003199,4.065503693,4.108539674,4.124772211,4.120315125,4.098261233,4.261584833,4.400742364,4.513280455,4.598249708,4.65725063,4.857199462,5.029493881,5.174098511,5.291445984,5.382232551,5.597875709,5.782982855,5.938076333,6.064435357,6.162568166,6.385988728,6.581653791,6.745165529,6.869921434,6.952752987,7.173524124,7.361751976,7.518673769,7.644582635,7.737130789,7.721270842,7.671465046,7.592960393,7.489110559,7.362423822,7.248751196,7.108430639,6.947493988,6.770606074,6.581119175,6.449258571,6.295522269,6.132832375,5.975558168,5.830236221,5.787855448,5.745493338,5.69319157,5.617403641,5.514079573,5.465657717,5.386021461,5.290087344,5.195564071,5.110890609,5.082069287,5.053859632,5.019555743,
Malta,MLT,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,14.82602464,14.79889208,14.64984868,14.44466368,14.27534166,14.21283147,14.3831045,14.64652606,14.97166039,15.32084968,15.68350481,15.74976291,15.78232773,15.76744186,15.69658725,15.55875339,15.47278804,15.32514689,15.1438116,14.97560552,14.84461617,14.8447648,14.8096197,14.7294974,14.61816518,14.50030339,14.74028474,15.03083677,15.34597508,15.63463881,15.86736678,16.1712193,16.42609142,16.6642302,16.91551479,17.19429989,17.40853995,17.63059629,17.85910056,18.08565966,18.31055205,18.55831495,18.84038103,19.16145264,19.50907863,19.88135258,20.17838547,20.50959744,20.98174157,21.68449533,22.63743148,23.50950255,24.56053857,25.74317869,26.94019727,28.05458553,29.17976952,30.18574195,31.12767146,
Myanmar,MMR,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,5.897012653,6.024991948,6.128245353,6.207025456,6.261170809,6.290739739,6.398982974,6.47486615,6.519740476,6.536775153,6.530091238,6.598921842,6.641420707,6.659558041,6.654482801,6.628748074,6.668591038,6.682478229,6.678388079,6.665457911,6.648920178,6.708133876,6.754540115,6.784127471,6.791423343,6.776039429,6.819588809,6.8369951,6.836873175,6.829125683,6.819390963,6.888775729,6.945593418,6.989048837,7.017687531,7.031476279,7.089827156,7.128542181,7.148186258,7.148916335,7.13229186,7.184142415,7.217192837,7.233364078,7.233630868,7.219609487,7.272723316,7.314965092,7.346357955,7.365869375,7.37599483,7.423671917,7.458748137,7.502349965,7.582088099,7.712578284,7.951882004,8.227359716,8.526347018,
Middle East & North Africa (excluding high income),MNA,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,6.899151517,6.980403437,7.042324224,7.083695913,7.101198093,7.093840376,7.144552339,7.162461634,7.156237623,7.136194142,7.108279264,7.148874819,7.173327838,7.17857813,7.159701,7.116599462,7.11181307,7.083084492,7.036687359,6.979714002,6.91806274,6.914782613,6.900195633,6.88149093,6.869283229,6.871495175,6.920208929,6.97207237,7.02411313,7.072042862,7.091679172,7.161151072,7.220768405,7.273050277,7.321344122,7.368140239,7.413019688,7.447683174,7.472220263,7.484265806,7.484360724,7.480419519,7.467220598,7.447037164,7.420381402,7.38982666,7.386404022,7.379859967,7.379997632,7.397519757,7.438508204,7.498370865,7.57135548,7.662270583,7.77837202,7.924837451,8.082848368,8.263664008,8.463451746,
Montenegro,MNE,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,10.45251438,10.42668591,10.38026374,10.31822085,10.24483191,10.16442789,10.45074565,10.7645256,11.12138879,11.53691637,12.02656702,12.1970734,12.35550932,12.49086474,12.58555167,12.62842693,12.71850652,12.76976983,12.77293463,12.7123986,12.59065297,12.40379542,12.170743,11.92705074,11.72403907,11.59232758,11.66227044,11.7747529,11.93179284,12.14894578,12.43148879,12.76088017,13.1595235,13.61925853,14.12459852,14.67033545,15.18733126,15.70760257,16.22555029,16.7441161,17.26808131,17.81884997,18.37268796,18.89392805,19.3085855,19.56899726,19.60134425,19.49496246,19.32590384,19.18613558,19.12861242,19.22536534,19.3712555,19.58845981,19.9090894,20.35327235,20.94314972,21.64773447,22.41234991,
Mongolia,MNG,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,8.298133383,8.574275217,8.824607856,9.033646473,9.180738069,9.253947185,9.368280877,9.397808868,9.382175683,9.374460241,9.396098823,9.551528892,9.714475227,9.840776766,9.868130208,9.77366995,9.651625082,9.424758129,9.149400847,8.889822286,8.674466498,8.570569488,8.481546806,8.388169345,8.264719731,8.101823272,8.012454388,7.886275266,7.740469206,7.591205346,7.448383797,7.337153331,7.193741665,7.021298063,6.822022366,6.599839924,6.530095593,6.440386096,6.326238252,6.179031333,5.99768999,5.940923545,5.853515585,5.747162175,5.636709309,5.531027284,5.527803407,5.530590694,5.533118756,5.524337831,5.500293657,5.543502907,5.574937337,5.608672705,5.661770904,5.744206095,5.883103781,6.046089895,6.233769361,
Northern Mariana Islands,MNP,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,6.007284116,6.101328124,6.173970811,6.228147584,6.26658384,6.291622542,6.363962415,6.41530983,6.448736656,6.466568052,6.470850671,6.527568603,6.563873669,6.582184232,6.584689267,6.573116842,6.591793964,6.59032747,6.573213966,6.54468169,6.508125454,6.585333925,6.641327732,6.677408786,6.694694932,6.694256381,6.870107056,7.021711858,7.145950467,7.240031257,7.301322453,7.1394929,6.981061259,6.830744984,6.691876737,6.566712025,6.568079034,6.548170028,6.510348272,6.457412949,6.391913216,6.378831148,6.345016183,6.293137812,6.225200407,6.143223787,6.129373823,6.092554472,6.036576296,5.965239959,5.881055103,5.862806971,5.826344566,5.772176921,5.700152263,5.611350498,5.592149299,5.558518871,5.512683888,
Mauritania,MRT,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,3.91581557,4.059750024,4.194250752,4.317986904,4.429608868,4.529307799,4.653509395,4.761491793,4.854712524,4.936455924,5.006020521,5.103168116,5.181927614,5.247235714,5.299943958,5.342619754,5.413525278,5.468846012,5.510848269,5.542490785,5.564654289,5.620118606,5.661981907,5.692932848,5.715431174,5.731377263,5.791229993,5.837049878,5.870887167,5.894665104,5.910819774,5.959506167,5.994941952,6.01840232,6.030798488,6.032927249,6.064288675,6.081864596,6.087719325,6.082647841,6.06707561,6.04296326,6.006711274,5.962147952,5.913433795,5.86364022,5.831963109,5.794513306,5.753353434,5.709691609,5.665398104,5.641376408,5.612441215,5.581971785,5.552836898,5.52749963,5.530826557,5.530633501,5.532486805,
Mauritius,MUS,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,4.862807239,4.890202264,4.902253185,4.900031022,4.88400227,4.85457116,4.865827208,4.864764819,4.854359637,4.836229683,4.806930682,4.819334968,4.828702054,4.834620831,4.835160864,4.819197333,4.981809006,5.166442652,5.396143019,5.671492396,5.980539177,6.087121395,6.171875508,6.246460573,6.325730772,6.419815183,6.562363205,6.713128381,6.861981758,6.993826982,7.102799212,7.249940454,7.37532139,7.489840813,7.604828029,7.726911776,8.018593917,8.300353905,8.559670049,8.796679978,9.017544424,9.144842866,9.277631225,9.40531523,9.511209405,9.592317896,9.785057427,9.968014885,10.17379132,10.44926839,10.82998629,11.33570492,11.92844687,12.59456649,13.31676021,14.0900652,14.78027579,15.49229446,16.22199925,
Malawi,MWI,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,6.007435833,5.986298668,5.938401027,5.877890491,5.820807401,5.774599139,5.79458526,5.816541983,5.825892895,5.803003858,5.740355745,5.710668957,5.646303432,5.566724025,5.494142188,5.440122407,5.445392723,5.450749,5.461902508,5.485081643,5.52258166,5.623470239,5.72523915,5.815562958,5.879246407,5.910496193,5.932078878,5.93839677,5.939531667,5.944532756,5.95661755,6.101435159,6.236773857,6.364027568,6.484473238,6.598434808,6.556759581,6.490401274,6.400049689,6.285246699,6.146993594,6.096271264,6.01574261,5.91071756,5.787539597,5.649832574,5.589182249,5.511246293,5.419595794,5.318061266,5.208416789,5.199464745,5.183464742,5.15557947,5.108961837,5.042526263,5.02664467,4.993045718,4.949157121,
Malaysia,MYS,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,6.688333723,6.629840448,6.582990179,6.529117562,6.444367172,6.322149762,6.339253051,6.317129004,6.283320912,6.274915177,6.308375997,6.368863108,6.45007109,6.525568884,6.563331261,6.552075112,6.52961978,6.473595486,6.403884827,6.344526599,6.307781594,6.328198197,6.352983872,6.375278009,6.385365319,6.380342402,6.372299915,6.340679411,6.293128494,6.245127856,6.209896615,6.223640334,6.246959126,6.270474697,6.281950237,6.278687163,6.275851484,6.252320406,6.225445075,6.217821698,6.241232067,6.391895313,6.527398054,6.624588642,6.694526059,6.779093675,6.967474945,7.128988422,7.238261822,7.302758148,7.359336223,7.567258249,7.812495652,8.085830139,8.373261605,8.668440804,8.979512581,9.294631212,9.622755469,
North America,NAC,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,14.96812348,15.12751297,15.23163967,15.30229798,15.3624242,15.42035371,15.540494,15.65432768,15.76392018,15.8624647,15.94102999,16.03705352,16.11663367,16.19183991,16.26676272,16.33641384,16.50392585,16.66285829,16.83036955,17.01241802,17.20375467,17.35174487,17.48728215,17.62921332,17.79018186,17.97153836,18.18576323,18.39498098,18.59758643,18.78225996,18.9441338,19.07621726,19.17006467,19.2263096,19.23978507,19.2089007,19.1515129,19.05080981,18.9238497,18.79097021,18.66817561,18.60189623,18.54121948,18.49595124,18.47361045,18.48209549,18.5953865,18.73043988,18.91282457,19.17372062,19.52994422,19.96526205,20.47365256,21.04362058,21.65409911,22.29365047,22.9551101,23.62346185,24.30808368,
Namibia,NAM,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,7.194140842,7.202570527,7.199955575,7.183727441,7.15654901,7.11575224,7.154628514,7.173695454,7.170695202,7.143449213,7.091192575,7.098878521,7.077396086,7.036227771,6.981965112,6.920516419,7.006025848,7.07054717,7.11608075,7.14373644,7.154912609,7.198490243,7.221697373,7.224396346,7.202151068,7.155402504,7.053045725,6.93253448,6.808003525,6.691137752,6.589773277,6.588869452,6.580472749,6.559584343,6.51879579,6.455700723,6.403418753,6.318291402,6.205347921,6.068772109,5.91240014,6.0568378,6.198264249,6.340296406,6.484018604,6.627869588,6.711736883,6.7985744,6.887350969,6.971877627,7.049931465,6.916194665,6.763983861,6.603946618,6.448325061,6.303457993,6.234009619,6.171546433,6.115710655,
