Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Ireland,IRL,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.28099823,56.52700043,55.19100189,55.80699921,56.45600128,56.61299896,57.4129982,58.09999847,60.07400131,61.63299942,62.52700043,62.43799973,62.58399963,62.78900146,63.06900024,65.11100006,65.85700226,66.44799805,65.82299805,64.1969986,62.95299911,62.32600021,62.04299927,62.38600159,62.1780014,62.15299988,62.39500046,62.19599915,62.36100006,62.06700134
"Iran, Islamic Rep.",IRN,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.31499863,45.70800018,45.21099854,44.69400024,44.15399933,43.59500122,43.04499817,43.25699997,43.50799942,43.82300186,44.21300125,44.74200058,45.33200073,45.98500061,46.69800186,47.4659996,46.38199997,45.35800171,43.13299942,43.60900116,42.89899826,42.48300171,42.10100174,41.72999954,41.3390007,42.44400024,43.94200134,44.86700058,44.95199966,44.66500092
Iraq,IRQ,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2159996,42.14799881,42.01800156,42.12200165,42.23400116,42.29499817,42.39099884,42.43999863,42.42200089,42.4070015,42.39300156,42.38399887,42.37200165,42.35499954,42.33399963,42.31000137,42.25799942,42.19900131,42.17300034,42.13299942,42.08000183,42.11000061,42.15499878,42.99900055,43.86600113,43.9659996,44.01800156,42.62799835,42.84999847,42.99700165
Iceland,ISL,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.29299927,74.27500153,75.20500183,74.43399811,74.47200012,76.71700287,75.51200104,74.63400269,76.01100159,77.22799683,78.36699677,78.09400177,77.01000214,76.78399658,76.3789978,75.76799774,76.62200165,76.72000122,76.06999969,74.63999939,74.90200043,74.31400299,74.35199738,75.09400177,76.26899719,77.01899719,77.7480011,76.64399719,75.29100037,75.03299713
Israel,ISR,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.96500015,59.13199997,59.56399918,60.87599945,61.6230011,61.82799911,61.13000107,60.66999817,60.35599899,60.7120018,61.20199966,61.18799973,60.45600128,60.77700043,61.29100037,61.70899963,62.14500046,62.69599915,62.75099945,62.74700165,63.03099823,62.86299896,63.55599976,63.72999954,64.15399933,64.1309967,64.22599792,64.10600281,64.08399963,64.04199982
Italy,ITA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.47000122,50.58100128,48.76699829,48.29700089,47.74399948,47.33599854,47.4090004,47.34899902,47.5359993,47.73500061,47.7159996,47.89599991,48.3390007,48.7519989,49.52000046,48.95199966,48.89400101,48.61199951,48.93000031,48.29199982,48.02600098,47.96699905,48.90299988,48.56000137,48.81499863,48.74300003,49.27999878,49.61100006,49.7140007,49.55500031
Jamaica,JAM,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.41400146,71.40499878,71.41200256,71.41500092,71.38800049,70.69200134,69.93000031,69.04399872,68.02300262,67.48600006,66.91699982,66.38500214,65.83200073,65.25800323,65.01599884,64.72299957,64.41500092,64.11799622,63.82500076,63.52899933,63.22700119,63.02899933,62.8219986,63.94800186,63.93799973,64.33300018,65.69499969,66.54699707,65.83999634,66.02899933
Jordan,JOR,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.10599899,40.73300171,40.86999893,41.44800186,41.95600128,42.3429985,42.38100052,42.31100082,42.21300125,42.11100006,42.02299881,41.9280014,41.52899933,40.90100098,40.9129982,40.88499832,40.64599991,42.00999832,41.71900177,42.53099823,41.79299927,41.13999939,40.28300095,39.24700165,39.24900055,39.26399994,39.31800079,39.36399841,39.40499878,39.30500031
Japan,JPN,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.42399979,63.92300034,64.20700073,64.03900146,63.82300186,63.61999893,63.70000076,63.88499832,63.55899811,63.04499817,62.5890007,62.24100113,61.54999924,61.17200089,60.71300125,60.61100006,60.5340004,60.70299911,60.58300018,60.37099838,60.07500076,59.5929985,59.27999878,59.61199951,59.81900024,59.98899841,60.4469986,60.8730011,61.88299942,61.72600174
Kazakhstan,KAZ,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.09899902,71.14399719,71.08599854,71.13800049,71.31999969,71.41100311,71.3010025,71.18900299,71.20300293,71.12599945,70.89700317,70.51599884,70.23300171,69.83399963,69.24199677,69.51799774,69.72399902,70.0039978,70.34500122,70.04299927,70.35900116,70.3809967,70.47799683,70.61100006,70.87400055,70.89399719,70.125,69.2460022,69.06999969,68.75700378
Kenya,KEN,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.44200134,73.29599762,73.13700104,72.9509964,72.7519989,72.55799866,72.36199951,72.25099945,72.14900208,72.05799866,71.04299927,69.95500183,68.80200195,67.59899902,66.36699677,65.11799622,66.29199982,67.46800232,68.61199951,69.67700195,70.63700104,71.51999664,72.31500244,73.04199982,73.72699738,74.38999939,75.03199768,74.77700043,74.5059967,74.69599915
Kyrgyz Republic,KGZ,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.59600067,61.99000168,62.69900131,63.4980011,64.59200287,64.95800018,64.74500275,64.4280014,64.44799805,64.41699982,64.32299805,64.24099731,64.36799622,63.99599838,63.67900085,64.84700012,65.68299866,65.13400269,64.53399658,63.84500122,64.08200073,64.53099823,63.91699982,62.50299835,62.39799881,62.38399887,61.56999969,60.20399857,59.96500015,59.83100128
Cambodia,KHM,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.98799896,79.1309967,79.39900208,79.73699951,80.82700348,80.65399933,80.40000153,80.35700226,80.15599823,80,78.8010025,83.54000092,82.86599731,81.93499756,80.57700348,80.99299622,81.41899872,81.77500153,82.17299652,82.55999756,85.23000336,85.86699677,83.45200348,80.76000214,80.65599823,80.32800293,82.35900116,82.29699707,82.21399689,82.31300354
Kiribati,KIR,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.01300049,60.32500076,60.5019989,60.45600128,61.22299957,61.65000153,62.02500153,62.53499985,60.70899963,60.64899826,61.13100052,61.25899887,61.84600067,61.40200043,62.10599899,62.07799911,61.98699951,61.90800095,61.39300156,60.6570015,60.75899887,60.95100021,61.2159996,61.37799835,62.40000153,62.58000183,62.77600098,63.07300186,62.95199966,62.97000122
Kuwait,KWT,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.11100006,64.21199799,64.43000031,65.20700073,66.31400299,67.40899658,67.18900299,67.05599976,67.02799988,67.41400146,67.55200195,67.28099823,67.18599701,66.66600037,66.71299744,66.95700073,66.60099792,66.59700012,67.06300354,68.31500244,69.39900208,69.93199921,70.5039978,71.26000214,71.96299744,72.58399963,72.76300049,73.25499725,73.41699982,73.49299622
Latin America & Caribbean (excluding high income),LAC,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.30088558,61.42155334,61.83116157,62.26717477,62.51704676,62.74867682,62.34815075,63.05778287,63.25392383,63.31060628,63.26787413,63.38583804,63.58462113,63.75410814,64.25925586,64.49724586,64.65309777,64.4790362,64.4118855,64.67461586,64.2096662,63.80850606,64.38639386,64.15151173,63.8845901,63.98027318,63.89090865,64.07594508,64.20118795,64.16166575
Lao PDR,LAO,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.16300201,81.17900085,81.16799927,81.14800262,81.06199646,80.99500275,80.84200287,80.6760025,80.4940033,80.29000092,80.06199646,79.84999847,79.61100006,79.34999847,79.07800293,78.80500031,78.6190033,78.44200134,78.28199768,78.15499878,78.06600189,78.13800049,78.23500061,78.33300018,78.42099762,78.48300171,78.46600342,78.4489975,78.4240036,78.47399902
Lebanon,LBN,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.25799942,43.5870018,43.70899963,44.08200073,44.55799866,45.06999969,45.05099869,45.34199905,45.53099823,45.88299942,46.20199966,46.58100128,46.95000076,47.26800156,47.38100052,47.56100082,47.63399887,47.67100143,47.3409996,46.99399948,46.75099945,46.85900116,46.90000153,46.90800095,46.88800049,46.88600159,46.92499924,46.98500061,47.04999924,47.01300049
Liberia,LBR,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.73999786,75.59600067,75.41600037,75.18199921,74.97499847,74.89399719,74.75700378,74.65200043,74.59899902,74.53099823,74.41000366,74.51999664,74.58200073,74.96499634,75.02200317,75.11299896,75.22499847,75.33000183,75.44799805,75.53800201,75.5510025,75.52600098,75.45400238,75.3259964,75.22499847,75.09300232,76.75700378,76.54599762,76.3259964,76.31500244
Libya,LBY,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.98799896,43.00500107,43.0890007,43.23199844,43.41899872,43.64099884,43.74300003,43.90999985,44.13700104,44.41799927,44.74499893,45.0340004,45.38399887,45.79000092,46.24300003,46.72900009,47.11399841,47.48600006,47.84600067,48.20199966,48.55599976,48.85499954,49.11299896,49.31700134,49.45500183,49.52099991,49.63100052,49.70199966,49.72800064,49.68600082
St. Lucia,LCA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.58800125,62.7179985,62.92399979,63.1269989,63.30599976,63.43500137,63.53499985,63.60300064,63.65499878,63.71500015,63.79999924,63.9620018,64.33399963,64.84400177,65.43199921,65.8010025,66.11799622,66.2009964,66.22399902,65.99299622,65.76899719,65.9980011,66.16699982,66.32299805,66.51200104,66.66899872,66.83699799,66.98100281,67.01599884,67.10399628
Latin America & Caribbean,LCN,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.90083387,61.03902267,61.45705596,61.8934276,62.14727628,62.39039999,62.03605666,62.7255304,62.91916916,62.96884964,62.9051767,63.01063774,63.18575123,63.37050087,63.87909666,64.13528647,64.31316114,64.17714544,64.16752328,64.40266861,63.9624137,63.61239012,64.16586979,63.94883392,63.70283846,63.79301621,63.70926644,63.89042453,64.02590829,63.9900476
Least developed countries: UN classification,LDC,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.89970467,69.86692774,69.80157514,69.73136294,69.670731,69.63912016,69.61417431,69.59137853,69.58317235,69.56224474,69.47134885,69.49936654,69.43196669,69.35023336,69.25404276,69.1771283,68.99194303,68.77542979,68.55817512,68.34514213,68.16106129,67.93239282,67.60698407,67.35549317,67.12027171,67.01764566,66.93536865,67.24863948,67.22923581,67.23285663
Low income,LIC,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.17006498,74.12162685,74.03541937,73.92456647,73.80608369,73.75464274,73.71497502,73.67628859,73.65321674,73.66727625,73.61071664,73.55317194,73.49950003,73.427094,73.32226344,73.19029156,72.91490285,72.58511347,72.28782062,71.94250508,71.65827534,71.37402158,71.05156586,70.82863787,70.55320255,70.4719315,70.46739789,70.44291943,70.39768397,70.37311365
Liechtenstein,LIE,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.51300049,59.96900177,57.4109993,57.5359993,57.68199921,55.62200165,55.79700089,55.96300125,59.50999832,57.88899994,56.92100143,56.79499817,56.69800186,56.60900116,56.50299835,56.36899948,56.27899933,56.14899826,55.97900009,55.77799988,54.63600159,54.25,53.43899918,54.84799957,53.92499924,54.77399826,55.00500107,54.54499817,54.14300156,53.91500092
Lower middle income,LMC,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.25595477,60.31712312,60.38322308,60.36988117,60.44752291,60.30319817,60.20921109,60.12915753,60.08953038,60.10456112,59.97839303,59.85610113,59.69743452,59.68905611,59.75739056,59.65904966,59.21779103,59.0334682,58.6419975,58.2993688,58.00798284,57.63047757,57.09907861,56.75339276,56.46954733,56.15174855,55.79343943,55.60109009,55.41402067,55.34514202
Low & middle income,LMY,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.96362086,66.89828037,66.87279428,66.72867375,66.67141403,66.51183905,66.29903901,66.16339682,66.00521355,65.97595109,65.74335424,65.42180254,65.12333989,64.86097402,64.71861578,64.51024771,64.12960592,63.89630731,63.56528741,63.285341,62.91525131,62.64233054,62.35423264,62.06140581,61.76195614,61.55321452,61.28078461,61.08378056,60.86896583,60.66687932
Lesotho,LSO,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.37799835,75.41600037,75.44999695,75.48200226,75.4240036,75.31099701,75.08499908,74.82800293,74.55999756,74.28700256,73.61000061,72.93299866,72.27999878,71.65299988,71.05400085,70.48000336,69.98400116,69.51100159,69.05999756,68.6289978,68.22000122,68.01799774,67.80599976,67.56700134,67.65599823,67.66100311,67.7440033,67.85299683,67.87599945,67.88400269
Late-demographic dividend,LTE,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.06497136,73.96856383,73.93095559,73.76972633,73.5676477,73.43384135,73.10755125,72.89543675,72.63983958,72.64877565,72.43235126,71.88156733,71.38677325,70.84249298,70.41434768,70.07741838,69.68944047,69.45380895,69.27615058,69.10652268,68.72926896,68.62049558,68.55237844,68.34772728,68.11307484,67.89635962,67.55899951,67.25240727,66.93958085,66.5553403
Lithuania,LTU,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.38600159,62.22000122,62.06700134,61.93999863,61.7879982,61.63199997,61.39599991,61.14300156,60.89400101,61.11299896,60.1230011,58.73099899,58.07400131,60.14899826,57.13800049,56.18199921,55.23500061,55.57600021,55.90800095,56.6629982,56.9640007,57.85100174,58.15599823,58.2820015,59.10800171,59.26399994,60.55099869,60.90499878,61.75699997,61.61800003
Luxembourg,LUX,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.70199966,51.875,52.69599915,52.125,52.07699966,50.29100037,50.81200027,51.00400162,51.1969986,52.05899811,53.37099838,52.81999969,53.86399841,53.1969986,54.09899902,54.79600143,55.27899933,55,55.00899887,57.27899933,56.98099899,56.85300064,58.01200104,58.28300095,59.02299881,59.36199951,58.17399979,58.66799927,59.19300079,59.32699966
Latvia,LVA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.51800156,61.23899841,60.97299957,60.79999924,60.5,60.21699905,59.94200134,59.93600082,58.82899857,57.5340004,56.0530014,56.33200073,57.79700089,56.9640007,57.25299835,57.26200104,59.00699997,60.20399857,61.49300003,60.0929985,58.98500061,58.61199951,59.75099945,59.34799957,59.22999954,60.05799866,60.61800003,61.21099854,61.7840004,61.4109993
"Macao SAR, China",MAC,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.34400177,57.52000046,58.33599854,58.44599915,58.45800018,59.97600174,67.68000031,66.83200073,66.16799927,65.77400208,65.34700012,65.94400024,63.95299911,62.34799957,63.23899841,64.39299774,66.15899658,68.72599792,69.89600372,70.43099976,70.80999756,71.27999878,70.94799805,71.06900024,71.79699707,71.60399628,70.78800201,70.69999695,70.73500061,70.49099731
St. Martin (French part),MAF,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.51900101,49.47999954,49.67399979,49.80699921,49.62599945,49.88299942,49.66899872,49.83800125,49.76399994,49.86700058,49.95100021,49.9679985,49.71300125,50.27899933,50.52700043,50.3429985,50.07899857,49.94800186,49.7159996,49.75099945,49.79100037,49.81900024,49.17599869,48.81900024,48.01599884,47.17900085,46.35200119,45.49200058,45.44300079,45.30599976
Monaco,MCO,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.11399841,50.09899902,50.25299835,50.1780014,51.35699844,51.29600143,51.34700012,51.06100082,51.20100021,51.2159996,50.99599838,50.6230011,50.24599838,49.99700165,49.83100128,48.40499878,46.95399857,45.52700043,44.10300064,42.65800095,41.73099899,42.32400131,40.75699997,41.46099854,41.29999924,44.10699844,42.79000092,42.34400177,43.41799927,43.08599854
Madagascar,MDG,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.57299805,86.58999634,86.56199646,86.52300262,86.49900055,86.48300171,86.51799774,86.55200195,86.58499908,86.61000061,86.62400055,86.65299988,86.73100281,86.70300293,86.6740036,86.63300323,87.23500061,87.78199768,88.27100372,88.6969986,89.05200195,88.73300171,88.34700012,87.83999634,87.24099731,86.53600311,86.35500336,86.19799805,86.05599976,86.1269989
Maldives,MDV,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.46900177,49.67900085,49.94300079,50.24700165,50.54899979,50.83499908,51.47399902,52.10100174,52.74399948,53.45299911,54.25999832,54.7120018,55.30500031,56.01599884,56.80899811,57.6570015,58.31499863,59.09999847,60.03099823,61.11600113,62.33200073,63.73600006,65.21099854,66.71800232,68.2009964,68.15799713,67.62400055,68.36100006,68.84300232,69.79000092
Middle East & North Africa,MEA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.76021018,47.66330569,47.43114391,47.40859948,47.52655021,47.30761068,46.92151977,46.72230185,46.52302648,46.90492603,46.96381615,46.83696674,46.73410231,47.0196664,47.27852616,47.55579844,47.43336236,47.55377446,47.16144662,47.4894302,47.68493416,47.67678331,47.77873197,47.98407537,47.759817,47.72811905,47.96049701,47.70177285,47.68695948,47.66114769
Mexico,MEX,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.59700012,58.68999863,59.31700134,59.99499893,59.83399963,59.63299942,59.65299988,61.06999969,60.85300064,60.0870018,59.9090004,59.29299927,58.84500122,59.19300079,59.72499847,60.57699966,61.30099869,61.37099838,61.04800034,60.93899918,60.71500015,60.74900055,61.43399811,61.24399948,60.63899994,60.75500107,60.67100143,60.47600174,60.6969986,60.68000031
Marshall Islands,MHL,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.45049382,66.37978567,66.35444335,66.20354676,66.14603342,65.97323399,65.74525971,65.598829,65.42612535,65.3890743,65.13855678,64.79136775,64.46848698,64.18553246,64.03355683,63.81116091,63.41369798,63.17876534,62.83458093,62.54953574,62.16139832,61.87923138,61.58372584,61.27384925,60.96069067,60.72776344,60.41692349,60.18895928,59.94174465,59.70458556
North Macedonia,MKD,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.29499817,55.29199982,55.25899887,55.2120018,54.99000168,54.73799896,54.58800125,54.05799866,53.54899979,53.06900024,53.17699814,53.29000092,53.41999817,53.80599976,53.8730011,53.92499924,53.97800064,54.44800186,55.03900146,55.39599991,55.6269989,55.4659996,55.12599945,55.75400162,55.88899994,55.52000046,54.97900009,55.16400146,55.19900131,55.09400177
Mali,MLI,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.63200378,69.52400208,69.54699707,69.51100159,69.46600342,69.43900299,69.49099731,69.53700256,69.54599762,69.57800293,69.6760025,69.72799683,69.88700104,69.99700165,70.16500092,70.27899933,70.45999908,70.6210022,70.74700165,70.85399628,70.93299866,71.08100128,71.21900177,71.28800201,71.27799988,71.05899811,70.99900055,70.91799927,70.81400299,70.81300354
Malta,MLT,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.42100143,50.3429985,50.15399933,50.08000183,49.75799942,49.59600067,49.63999939,49.61700058,49.70299911,49.83100128,49.89599991,50.3219986,49.95700073,49.63000107,48.13800049,48.28699875,48.45999908,49.18099976,49.25899887,49.3730011,49.98899841,50.8409996,52.04499817,53.47800064,54.38199997,54.54899979,55.16699982,55.69400024,56.70600128,56.52700043
Myanmar,MMR,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.23699951,73.27799988,73.05000305,72.90699768,72.72299957,72.55599976,72.39199829,72.25099945,72.10399628,71.80200195,71.40799713,71.0490036,70.66899872,70.22699738,69.78299713,69.32700348,68.86000061,68.41999817,68.02400208,67.60500336,67.20300293,66.93800354,66.61299896,66.2480011,65.88800049,65.5490036,63.84500122,62.18399811,61.87900162,61.66500092
Middle East & North Africa (excluding high income),MNA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.43905815,46.32057761,46.18781465,46.13343111,46.26838039,45.9025557,45.57835054,45.43696876,45.26043344,45.6868861,45.64195628,45.51456848,45.39758183,45.65197463,45.83763369,46.00434489,45.71361249,45.64833741,44.9800517,45.14415495,45.08775057,44.90338658,44.82676855,44.92730559,44.5466566,44.36660552,44.60039077,44.30528848,44.31320545,44.23506689
Montenegro,MNE,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.18999863,50.11700058,50.04700089,49.95000076,49.83200073,49.69200134,49.55899811,49.3730011,49.17699814,48.90599823,48.69100189,48.48300171,48.33000183,48.22600174,48.16999817,48.13700104,48.30500031,48.45899963,48.61700058,48.45899963,48.44200134,48.43700027,49.70500183,49.70800018,51.90800095,52.86199951,53.32500076,53.33599854,54.43199921,54.44300079
Mongolia,MNG,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.64500046,57.41799927,58.25299835,58.79999924,59.09899902,59.19800186,59.41199875,59.55699921,59.72299957,59.8730011,60.05799866,60.02299881,59.85499954,59.58599854,59.23500061,59.13700104,59.04000092,58.97000122,59.02600098,59.125,59.01699829,60.03900146,59.40000153,59.84600067,60.25999832,60.34000015,59.2879982,59.9129982,59.8030014,59.67599869
Northern Mariana Islands,MNP,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.08000183,84.67199707,84.42500305,84.21900177,84.09400177,84.01300049,83.94799805,83.90599823,84.53700256,84.99299622,85.30799866,85.5039978,85.61100006,85.64800262,85.2990036,84.92199707,84.5019989,84.04399872,83.54699707,83.00700378,82.42199707,81.79199982,81.11699677,80.39199829,79.61599731,78.78700256,78.63800049,78.45800018,78.26300049,78.09700012
